filename,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
000000.png,Right,0.7222887873649597,0.7345193028450012,-5.95515246004652e-07,0.6459084749221802,0.6917670965194702,-0.02773897908627987,0.5878884792327881,0.5815060138702393,-0.034384965896606445,0.6074254512786865,0.4823806583881378,-0.04494630917906761,0.6499866247177124,0.4397602081298828,-0.04684457555413246,0.5819492340087891,0.4928743541240692,0.025379078462719917,0.5633516907691956,0.40932467579841614,-0.02294832095503807,0.5872176885604858,0.48798540234565735,-0.04530784860253334,0.6025960445404053,0.5193334221839905,-0.050579849630594254,0.6312338709831238,0.4761037826538086,0.020451808348298073,0.6263543367385864,0.3971020579338074,-0.03105676919221878,0.6370195150375366,0.4981549382209778,-0.03962142392992973,0.6357290148735046,0.5108309984207153,-0.02776253968477249,0.6814029216766357,0.47462087869644165,0.0033907387405633926,0.6857614517211914,0.4248565435409546,-0.04445131495594978,0.6848757863044739,0.5254375338554382,-0.03371229022741318,0.6774111986160278,0.5369695425033569,-0.010067783296108246,0.7310888767242432,0.4807891547679901,-0.017841769382357597,0.7288061380386353,0.4494071900844574,-0.03494875878095627,0.7225416898727417,0.5217403769493103,-0.019660968333482742,0.7185685634613037,0.5383704304695129,-0.0003645218093879521
000001.png,Right,0.7130434513092041,0.7063084840774536,2.8527145445877977e-07,0.6400421261787415,0.6868318319320679,-0.030258962884545326,0.587227463722229,0.592018187046051,-0.03733202442526817,0.6053937673568726,0.5046027898788452,-0.04445779323577881,0.6560110449790955,0.4589304029941559,-0.04883534461259842,0.589043378829956,0.5228071212768555,0.009998371824622154,0.5629294514656067,0.4744308590888977,-0.01888681948184967,0.5642147660255432,0.437842458486557,-0.0414334312081337,0.575546145439148,0.411232590675354,-0.05481718108057976,0.6348068118095398,0.4940057694911957,0.011951114982366562,0.6206044554710388,0.4422030448913574,-0.02268725261092186,0.6248124241828918,0.4377027750015259,-0.04075966775417328,0.6340343952178955,0.4188176989555359,-0.043902188539505005,0.6812244653701782,0.487289160490036,0.005965361837297678,0.6825027465820312,0.4408242404460907,-0.03462253138422966,0.6826159358024597,0.5103355050086975,-0.03510649874806404,0.6856378316879272,0.5459003448486328,-0.021663352847099304,0.7313759922981262,0.492408812046051,-0.003529596608132124,0.7313545942306519,0.4592772424221039,-0.03340659290552139,0.7229555249214172,0.5104970932006836,-0.032508768141269684,0.7179368734359741,0.5396661758422852,-0.02230134606361389
000002.png,Right,0.7235386371612549,0.7334970831871033,-6.2061803873803e-07,0.649924099445343,0.6921249628067017,-0.025963986292481422,0.5891837477684021,0.5813298225402832,-0.03166872635483742,0.6064002513885498,0.48603278398513794,-0.04120767489075661,0.6533205509185791,0.45204898715019226,-0.04195193201303482,0.5856958627700806,0.4982154965400696,0.021752336993813515,0.5669669508934021,0.4131442904472351,-0.024564243853092194,0.5916404128074646,0.4942604899406433,-0.044588107615709305,0.6070016026496887,0.526294469833374,-0.04885706678032875,0.6335130929946899,0.481162428855896,0.016875986009836197,0.626968502998352,0.404607892036438,-0.03146654739975929,0.6392848491668701,0.5050270557403564,-0.03675832599401474,0.6387207508087158,0.5163574814796448,-0.023831579834222794,0.6829177737236023,0.47903022170066833,0.00037164491368457675,0.6840692758560181,0.4306989312171936,-0.04354573413729668,0.6859333515167236,0.5274550914764404,-0.030821317806839943,0.6810002326965332,0.536544144153595,-0.0073913452215492725,0.7324455976486206,0.48356160521507263,-0.020292310044169426,0.728087306022644,0.4525487422943115,-0.03483067452907562,0.7230372428894043,0.521691083908081,-0.019144248217344284,0.7209236025810242,0.5367202162742615,-0.0006908237119205296
000003.png,Right,0.7185031175613403,0.6681236624717712,-5.054706093687855e-07,0.6531791090965271,0.6243586540222168,-0.028204569593071938,0.6051069498062134,0.5249344110488892,-0.033479414880275726,0.6118772625923157,0.4405667781829834,-0.0406414158642292,0.6450825333595276,0.4078909158706665,-0.03891366347670555,0.5902094841003418,0.4632059335708618,0.01878114975988865,0.5762766599655151,0.37976905703544617,-0.021885156631469727,0.6015552878379822,0.44398263096809387,-0.039995040744543076,0.6136522889137268,0.4760763943195343,-0.04338116943836212,0.6313050985336304,0.4467318058013916,0.0196415726095438,0.6311164498329163,0.37797343730926514,-0.02221066877245903,0.6473698019981384,0.45985162258148193,-0.02788105234503746,0.6416976451873779,0.4764803946018219,-0.018192719668149948,0.6730000376701355,0.44233816862106323,0.00962627399712801,0.6794772744178772,0.3965292274951935,-0.02910771034657955,0.6847676038742065,0.47526973485946655,-0.020989134907722473,0.6743893623352051,0.4911159574985504,-0.002972201444208622,0.7120664715766907,0.44452306628227234,-0.0043407310731709,0.7176722884178162,0.41225573420524597,-0.018144745379686356,0.7164272665977478,0.4697263538837433,-0.008185424841940403,0.7090259194374084,0.49057719111442566,0.005049079190939665
000004.png,Right,0.7030215859413147,0.6033905744552612,-1.3957907185613294e-07,0.6482492089271545,0.5830127596855164,-0.020320415496826172,0.6034627556800842,0.5041055679321289,-0.022997302934527397,0.6110366582870483,0.4282737374305725,-0.027065575122833252,0.6487681269645691,0.39786186814308167,-0.025793027132749557,0.5945908427238464,0.4455743730068207,0.018778739497065544,0.5815523266792297,0.3885338306427002,-0.014643900096416473,0.6046984195709229,0.41917088627815247,-0.03553495928645134,0.6212078332901001,0.4460008442401886,-0.042888741940259933,0.6330414414405823,0.42967528104782104,0.018748480826616287,0.6295388340950012,0.3825293183326721,-0.013351301662623882,0.6428354382514954,0.42502453923225403,-0.024696920067071915,0.6433518528938293,0.43415164947509766,-0.022438453510403633,0.6716253161430359,0.42721325159072876,0.010831606574356556,0.6743497252464294,0.38769611716270447,-0.0215113777667284,0.677935004234314,0.4514867961406708,-0.015988431870937347,0.6734139323234558,0.4699092209339142,-0.0012532745022326708,0.7103820443153381,0.43290555477142334,0.00012014010280836374,0.7117797136306763,0.4114888310432434,-0.01773066073656082,0.7085805535316467,0.4591559171676636,-0.010617311112582684,0.7034915089607239,0.47515130043029785,0.0015769004821777344
000005.png,Right,0.7133802175521851,0.6124237775802612,-4.260892012553086e-07,0.6572391986846924,0.5708160400390625,-0.024515820667147636,0.6172482371330261,0.4910430312156677,-0.029499193653464317,0.6079592108726501,0.41460278630256653,-0.036315131932497025,0.6203073263168335,0.370647668838501,-0.03527999669313431,0.5955676436424255,0.4396654963493347,0.02264389954507351,0.5832910537719727,0.363657146692276,-0.01081713568419218,0.6071752309799194,0.4154525399208069,-0.02694302424788475,0.6157318949699402,0.44289132952690125,-0.03002077154815197,0.6298122406005859,0.42552340030670166,0.024138253182172775,0.6275840401649475,0.36088883876800537,-0.0097481245175004,0.6455379724502563,0.42669638991355896,-0.017101548612117767,0.6402159929275513,0.4421349763870239,-0.010929039679467678,0.6657862067222595,0.41937047243118286,0.016322370618581772,0.6692466139793396,0.3744111657142639,-0.016691770404577255,0.6775845885276794,0.437786340713501,-0.011415968649089336,0.6688461899757385,0.45420750975608826,0.0029952493496239185,0.7001664638519287,0.41937151551246643,0.0054946704767644405,0.7024205923080444,0.38280731439590454,-0.006033046171069145,0.7032005786895752,0.4313289523124695,0.0034769566264003515,0.6964437365531921,0.45463234186172485,0.015872100368142128
000006.png,Right,0.7106873989105225,0.602755069732666,-4.3570565821937635e-07,0.6610528826713562,0.5631752610206604,-0.028056325390934944,0.6192271113395691,0.4875882565975189,-0.03510934114456177,0.6014130115509033,0.4143573045730591,-0.04322857782244682,0.6090506315231323,0.3612196147441864,-0.04314294457435608,0.5953093767166138,0.4306458830833435,0.018494563177227974,0.5843145847320557,0.3581102788448334,-0.01710798777639866,0.6080201864242554,0.41195157170295715,-0.03407808020710945,0.6145124435424805,0.4382052421569824,-0.03744179382920265,0.6266365051269531,0.415589302778244,0.022031767293810844,0.627174973487854,0.35401085019111633,-0.013498441316187382,0.6455401182174683,0.4216896891593933,-0.020528452470898628,0.6378493905067444,0.4352547228336334,-0.013919004239141941,0.6603613495826721,0.4082590937614441,0.01589822955429554,0.6663947701454163,0.3676982522010803,-0.018679192289710045,0.6757143139839172,0.43101736903190613,-0.01283600740134716,0.6660630106925964,0.4451494812965393,0.00227649905718863,0.6928029656410217,0.4069082736968994,0.006501188967376947,0.6976660490036011,0.37282103300094604,-0.006069459952414036,0.7002269625663757,0.4204302728176117,0.0031315262895077467,0.6934267282485962,0.4410640001296997,0.01564209535717964
000007.png,Right,0.7041895389556885,0.5641810894012451,-3.189330470831919e-07,0.661260724067688,0.5263652205467224,-0.03398172929883003,0.6239124536514282,0.4580346345901489,-0.04376964643597603,0.6049028635025024,0.3931531310081482,-0.05227038264274597,0.6071815490722656,0.34820985794067383,-0.0528675839304924,0.5934072732925415,0.41038089990615845,0.00670264707878232,0.5829873085021973,0.34095555543899536,-0.024813123047351837,0.6079984903335571,0.3851647973060608,-0.03981805220246315,0.6131673455238342,0.4101686179637909,-0.04285953938961029,0.6225040555000305,0.3927668631076813,0.015397930517792702,0.622643768787384,0.3358653783798218,-0.014798223040997982,0.6425918936729431,0.39190682768821716,-0.020502015948295593,0.6340798735618591,0.4061485826969147,-0.015172702260315418,0.6528197526931763,0.3832629919052124,0.015178129076957703,0.6585109233856201,0.34597256779670715,-0.013788766227662563,0.669562578201294,0.3986031413078308,-0.008985739201307297,0.6590750217437744,0.41565436124801636,0.003189448732882738,0.6793473362922668,0.3807312250137329,0.011254195123910904,0.6859142184257507,0.3534684181213379,0.0008664124761708081,0.6908388733863831,0.3898133635520935,0.007519325707107782,0.6828779578208923,0.40813156962394714,0.017049919813871384
000008.png,Right,0.6933935880661011,0.538406491279602,-3.6067916653337306e-07,0.6470409035682678,0.5054096579551697,-0.02259119227528572,0.613330066204071,0.4353971779346466,-0.02701260894536972,0.6085348129272461,0.37298667430877686,-0.032112039625644684,0.6200254559516907,0.3421804904937744,-0.03035452961921692,0.5915225744247437,0.3965972661972046,0.01411344762891531,0.5835914611816406,0.3320459723472595,-0.013954585418105125,0.6048102378845215,0.3779403269290924,-0.026390444487333298,0.6109098196029663,0.402210533618927,-0.028215501457452774,0.6200624108314514,0.3820120692253113,0.016662776470184326,0.6212877631187439,0.3280826210975647,-0.011585640721023083,0.6378341913223267,0.38535958528518677,-0.01620418392121792,0.6320111155509949,0.3984500765800476,-0.009912815876305103,0.6503130197525024,0.37476846575737,0.011478175409138203,0.6562304496765137,0.33947011828422546,-0.015744155272841454,0.6652156710624695,0.39332979917526245,-0.010613213293254375,0.6570133566856384,0.4067748785018921,0.001849108375608921,0.6783015131950378,0.37329328060150146,0.0035750572569668293,0.6827486753463745,0.34574708342552185,-0.005732355173677206,0.6858468055725098,0.3854304254055023,0.0022320824209600687,0.6801252365112305,0.4026451110839844,0.012530248612165451
000009.png,Right,0.6828761696815491,0.5165057182312012,-2.900574997966032e-07,0.6371493935585022,0.4841647744178772,-0.019801100715994835,0.6046813130378723,0.41896137595176697,-0.024929186329245567,0.6061436533927917,0.3607126772403717,-0.031413767486810684,0.6284274458885193,0.33471542596817017,-0.03212595731019974,0.5891739130020142,0.3798063099384308,0.013527796603739262,0.5801597833633423,0.31823545694351196,-0.012850448489189148,0.6000062823295593,0.36032095551490784,-0.02641652524471283,0.6079511046409607,0.3861777186393738,-0.029719136655330658,0.6164889335632324,0.36809903383255005,0.014594728127121925,0.617600679397583,0.3155890703201294,-0.01121546421200037,0.6319253444671631,0.3677280843257904,-0.017128901556134224,0.6280553936958313,0.3854697644710541,-0.012745598331093788,0.6448442935943604,0.36373576521873474,0.008626347407698631,0.6509681344032288,0.328502357006073,-0.014600006863474846,0.6579865217208862,0.37772855162620544,-0.011133327148854733,0.6516192555427551,0.39516639709472656,-0.0008847364806570113,0.671882688999176,0.36553895473480225,6.817779649281874e-06,0.676452100276947,0.33894428610801697,-0.006443439517170191,0.678155779838562,0.3758006989955902,0.0008106286404654384,0.6734164953231812,0.3945973515510559,0.009758339263498783
