filename,handedness,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
000000.png,Right,0.742868959903717,0.7677977681159973,-2.726252823492814e-08,0.6697105169296265,0.7138339281082153,-0.01965159736573696,0.6043320894241333,0.6372712850570679,-0.04228592291474342,0.5493279099464417,0.5794802308082581,-0.06870588660240173,0.5183031558990479,0.513145923614502,-0.09520009160041809,0.6746444702148438,0.4847012460231781,-0.015068293549120426,0.6124056577682495,0.42291900515556335,-0.06268011778593063,0.5620807409286499,0.44631946086883545,-0.1036047488451004,0.5298888087272644,0.4822528660297394,-0.12680937349796295,0.712235689163208,0.4526272714138031,-0.02977166697382927,0.6790395975112915,0.3353695869445801,-0.06270942836999893,0.6382777690887451,0.2618095278739929,-0.09012975543737411,0.599215567111969,0.19921082258224487,-0.10904046893119812,0.7567915320396423,0.4596920907497406,-0.05119090899825096,0.7569065690040588,0.3276407718658447,-0.0857178345322609,0.742716908454895,0.2392527163028717,-0.10818779468536377,0.7256722450256348,0.1596236228942871,-0.12232208251953125,0.7988296747207642,0.5005151629447937,-0.07417628169059753,0.8417131900787354,0.4020472764968872,-0.10163575410842896,0.8635582327842712,0.3238922953605652,-0.11221984028816223,0.8766443133354187,0.24689868092536926,-0.11862636357545853
000001.png,Right,0.7423844337463379,0.770879864692688,-3.981470797498332e-08,0.669387698173523,0.7165310978889465,-0.019541917368769646,0.6040759086608887,0.6381641626358032,-0.041734401136636734,0.5493791699409485,0.5797804594039917,-0.06775971502065659,0.5166527032852173,0.514837920665741,-0.09372952580451965,0.674940824508667,0.4854469895362854,-0.014236107468605042,0.6137517094612122,0.42206084728240967,-0.061549000442028046,0.5635744333267212,0.4463415741920471,-0.1022772416472435,0.5312528014183044,0.48306843638420105,-0.1252921223640442,0.7123875021934509,0.45387738943099976,-0.028872352093458176,0.6801704168319702,0.33699551224708557,-0.06117359176278114,0.6390532851219177,0.2636476755142212,-0.08807796984910965,0.5995007157325745,0.2006746530532837,-0.10668246448040009,0.7567806243896484,0.46116912364959717,-0.05031825602054596,0.7565640807151794,0.32859450578689575,-0.08396726846694946,0.7420104146003723,0.24135306477546692,-0.10547900944948196,0.7249197363853455,0.16259697079658508,-0.11904317885637283,0.7988283038139343,0.5019988417625427,-0.07350358366966248,0.8413316607475281,0.40329617261886597,-0.10021228343248367,0.8631268739700317,0.3252936601638794,-0.1103438213467598,0.8763220906257629,0.2483752965927124,-0.116440050303936
000002.png,Right,0.7412561774253845,0.7703714370727539,-3.668669279477399e-08,0.6688359379768372,0.7163071632385254,-0.019738411530852318,0.604048490524292,0.638036847114563,-0.04197235032916069,0.5488182902336121,0.5795881748199463,-0.06805800646543503,0.5173364877700806,0.5135650634765625,-0.09416188299655914,0.6748108863830566,0.48534390330314636,-0.013320349156856537,0.6130778193473816,0.4234926700592041,-0.06085779890418053,0.5626968145370483,0.4470146894454956,-0.10199110209941864,0.5306414365768433,0.48323583602905273,-0.12525857985019684,0.7122349739074707,0.45364445447921753,-0.02790369652211666,0.6797723770141602,0.3367939591407776,-0.06020339950919151,0.6389026641845703,0.26339972019195557,-0.08753904700279236,0.599797248840332,0.20071208477020264,-0.10641241073608398,0.7568296790122986,0.46093082427978516,-0.04939834028482437,0.7570499777793884,0.3285195827484131,-0.08341364562511444,0.7429291009902954,0.24012959003448486,-0.10578583180904388,0.7261242270469666,0.16025850176811218,-0.11989237368106842,0.7987451553344727,0.50205397605896,-0.07255512475967407,0.8417191505432129,0.40386897325515747,-0.0995505303144455,0.8640503287315369,0.3262288570404053,-0.10997570306062698,0.877665638923645,0.2497134506702423,-0.11630908399820328
000003.png,Right,0.7428629398345947,0.7706649303436279,-3.7726248791614125e-08,0.6694297194480896,0.7151370644569397,-0.019586941227316856,0.6032687425613403,0.6374208927154541,-0.04226240515708923,0.5477863550186157,0.5786306858062744,-0.06886065006256104,0.5189123153686523,0.5111527442932129,-0.09534212946891785,0.6754760146141052,0.48616084456443787,-0.014385763555765152,0.61381995677948,0.4223066568374634,-0.061979908496141434,0.5635651350021362,0.44615447521209717,-0.10270199179649353,0.5317845940589905,0.4831845760345459,-0.12566398084163666,0.712817370891571,0.4547664225101471,-0.02886982075870037,0.6793562769889832,0.3373672664165497,-0.06142790988087654,0.6380832195281982,0.26400113105773926,-0.0882749855518341,0.5988536477088928,0.20113500952720642,-0.10682753473520279,0.7574618458747864,0.4615319073200226,-0.05018922686576843,0.7567099332809448,0.32922524213790894,-0.08400824666023254,0.7425416707992554,0.24170470237731934,-0.10534071177244186,0.7260773181915283,0.16278839111328125,-0.11876612156629562,0.7996537685394287,0.5016083717346191,-0.07322071492671967,0.8420503735542297,0.4026681184768677,-0.10009754449129105,0.8641918301582336,0.32480108737945557,-0.11013945937156677,0.8778340220451355,0.2480524182319641,-0.11614971607923508
000004.png,Right,0.7417070865631104,0.7702228426933289,-3.90499046432069e-08,0.668652355670929,0.7162900567054749,-0.019147373735904694,0.6035304665565491,0.6373634338378906,-0.040710095316171646,0.5486915111541748,0.5791199207305908,-0.06610886007547379,0.516586184501648,0.513767421245575,-0.09154180437326431,0.6732711791992188,0.4845404326915741,-0.013144747354090214,0.6117397546768188,0.42232632637023926,-0.05986917391419411,0.5620027780532837,0.4463934004306793,-0.10014944523572922,0.5305010080337524,0.4834717810153961,-0.1229199543595314,0.7107043862342834,0.4524371325969696,-0.027995213866233826,0.6777855157852173,0.3353453576564789,-0.059734705835580826,0.6366625428199768,0.26201215386390686,-0.08660873025655746,0.5973305106163025,0.19962093234062195,-0.10523948073387146,0.7553507685661316,0.4597502052783966,-0.049657344818115234,0.7551013231277466,0.32773518562316895,-0.08334382623434067,0.7406126856803894,0.23973488807678223,-0.10573302209377289,0.723625898361206,0.1603243052959442,-0.1200021430850029,0.7976354360580444,0.5012841820716858,-0.07291663438081741,0.8401296138763428,0.4038502871990204,-0.09992033243179321,0.8622370362281799,0.3268135190010071,-0.11046595871448517,0.8756325244903564,0.2509295642375946,-0.11695090681314468
000005.png,Right,0.7406177520751953,0.7694628238677979,-3.519994251632852e-08,0.6677290201187134,0.7149540185928345,-0.01832445338368416,0.6028381586074829,0.6366803646087646,-0.04006350412964821,0.5475234389305115,0.5798166394233704,-0.06581544876098633,0.5154410600662231,0.5157207250595093,-0.09171167016029358,0.6725117564201355,0.48502111434936523,-0.013539758510887623,0.6110286116600037,0.4228838086128235,-0.060682572424411774,0.561173141002655,0.4470975399017334,-0.1014038696885109,0.5296664834022522,0.48437583446502686,-0.12448129057884216,0.7097439169883728,0.4533139765262604,-0.02887623757123947,0.676784098148346,0.3356574773788452,-0.061363570392131805,0.6350008249282837,0.2622884213924408,-0.08850187808275223,0.5951202511787415,0.20086893439292908,-0.10718770325183868,0.7539552450180054,0.46049606800079346,-0.050864942371845245,0.7538564801216125,0.32706594467163086,-0.08474372327327728,0.739109218120575,0.23934656381607056,-0.10683967173099518,0.7219793796539307,0.16064244508743286,-0.12083043158054352,0.7957256436347961,0.501644492149353,-0.074385866522789,0.8387655019760132,0.4037225842475891,-0.1013188511133194,0.8606370687484741,0.32595503330230713,-0.11165522038936615,0.8740291595458984,0.24942922592163086,-0.11796178668737411
000006.png,Right,0.7402381300926208,0.7717572450637817,-4.042010459670564e-08,0.6675532460212708,0.717532753944397,-0.018864527344703674,0.6027278304100037,0.6389550566673279,-0.04070114716887474,0.5474016666412354,0.5815584063529968,-0.06649728119373322,0.5159924030303955,0.5168088674545288,-0.09234689921140671,0.6727607846260071,0.48759159445762634,-0.0138443848118186,0.6113734841346741,0.42453208565711975,-0.06154414638876915,0.5612383484840393,0.4489179253578186,-0.10250919312238693,0.5294177532196045,0.48604121804237366,-0.12561580538749695,0.709729790687561,0.4560556411743164,-0.028938153758645058,0.6769102811813354,0.3382745385169983,-0.061633866280317307,0.6355159878730774,0.26475295424461365,-0.08887864649295807,0.5958284735679626,0.20282527804374695,-0.10760341584682465,0.7541323900222778,0.46345508098602295,-0.050819963216781616,0.753879964351654,0.3299320340156555,-0.08510306477546692,0.739708662033081,0.24209243059158325,-0.10731031745672226,0.7229722738265991,0.163011372089386,-0.12122287601232529,0.7963669896125793,0.5045309662818909,-0.07427994161844254,0.8395258188247681,0.40519604086875916,-0.10163465887308121,0.8619716763496399,0.32697945833206177,-0.1121705174446106,0.875718891620636,0.25002390146255493,-0.11849696934223175
000007.png,Right,0.741116464138031,0.7738537788391113,-4.033285705418166e-08,0.668353259563446,0.7194030284881592,-0.019865021109580994,0.6030834317207336,0.6415172219276428,-0.042361244559288025,0.5475718379020691,0.583791196346283,-0.06855041533708572,0.5147609710693359,0.5192971229553223,-0.09481016546487808,0.6728013753890991,0.4892182946205139,-0.014757170341908932,0.6105707287788391,0.4265216886997223,-0.06311428546905518,0.5607522130012512,0.4495559334754944,-0.10458419471979141,0.528938889503479,0.4850427806377411,-0.1280684471130371,0.7095527648925781,0.45801854133605957,-0.029647666960954666,0.6758257150650024,0.339368999004364,-0.063216432929039,0.6340598464012146,0.2669373154640198,-0.09118960797786713,0.5942103862762451,0.20640596747398376,-0.11036105453968048,0.7536292672157288,0.46535253524780273,-0.051400553435087204,0.752967119216919,0.3338615596294403,-0.0861491858959198,0.7387670874595642,0.24639493227005005,-0.10888683050870895,0.7223994135856628,0.16767439246177673,-0.12318591773509979,0.7955332398414612,0.5053706169128418,-0.07484530657529831,0.8371200561523438,0.40627217292785645,-0.10233395546674728,0.8597250580787659,0.3293725252151489,-0.11312609165906906,0.8738900423049927,0.2534835934638977,-0.11975756287574768
000008.png,Right,0.7415618896484375,0.7723105549812317,-5.123102653215028e-08,0.6684172749519348,0.7178213596343994,-0.018611770123243332,0.6030877232551575,0.6399065256118774,-0.04009905084967613,0.5474777221679688,0.5837554335594177,-0.06560724228620529,0.5140671133995056,0.5208027958869934,-0.09132813662290573,0.672480046749115,0.48758646845817566,-0.013128979131579399,0.6101632118225098,0.42550915479660034,-0.06037453934550285,0.5598770380020142,0.45070409774780273,-0.1015155166387558,0.5280001759529114,0.4880150258541107,-0.12493596971035004,0.7092396020889282,0.45575839281082153,-0.028360305353999138,0.6759583353996277,0.3385830521583557,-0.060464389622211456,0.6339612603187561,0.26636913418769836,-0.08810178190469742,0.5939769744873047,0.20649215579032898,-0.10735862702131271,0.7532854080200195,0.4629499316215515,-0.050307583063840866,0.7523287534713745,0.33046412467956543,-0.08382892608642578,0.7373458743095398,0.24388572573661804,-0.10622512549161911,0.7202536463737488,0.16629773378372192,-0.12061804533004761,0.795150876045227,0.5036497116088867,-0.07390757650136948,0.8375043869018555,0.40548229217529297,-0.10096778720617294,0.8598389029502869,0.3283076584339142,-0.11162398010492325,0.8737211227416992,0.25236600637435913,-0.1182279884815216
000009.png,Right,0.7426918148994446,0.7734997272491455,-4.0462182937517355e-08,0.6689884662628174,0.7186545729637146,-0.018649231642484665,0.6035022139549255,0.6414550542831421,-0.04023144766688347,0.5476254224777222,0.5849806070327759,-0.06598532944917679,0.5142923593521118,0.5221320390701294,-0.0918198674917221,0.6723588705062866,0.4882131814956665,-0.01210295595228672,0.6102477312088013,0.4255858063697815,-0.059091608971357346,0.5604625344276428,0.4510061740875244,-0.0997951403260231,0.5296114087104797,0.48903581500053406,-0.12283065170049667,0.7091848850250244,0.4562140107154846,-0.0272333063185215,0.6759365200996399,0.3389119505882263,-0.059146612882614136,0.634322464466095,0.26691851019859314,-0.08640486747026443,0.5948076248168945,0.20660734176635742,-0.10523829609155655,0.7535635232925415,0.46289464831352234,-0.0492275208234787,0.752194881439209,0.3302171230316162,-0.0828043520450592,0.7371715307235718,0.2431488037109375,-0.10531847923994064,0.7202178835868835,0.16535308957099915,-0.11966946721076965,0.7957612872123718,0.5031201243400574,-0.07289427518844604,0.8386945128440857,0.4047846794128418,-0.10012942552566528,0.8612276315689087,0.327068567276001,-0.11117549240589142,0.8754949569702148,0.25076499581336975,-0.11797155439853668
